param_name,sp0_biomass_rel,sp1_biomass_rel,sp2_biomass_rel,sp3_biomass_rel,sp4_biomass_rel,sp5_biomass_rel,sp6_biomass_rel,sp7_biomass_rel,sp8_biomass_rel,sp9_biomass_rel,sp10_biomass_rel,sp11_biomass_rel,sp12_biomass_rel,sp13_biomass_rel,sp14_biomass_rel,sp15_biomass_rel,sp0_mean_length,sp1_mean_length,sp2_mean_length,sp3_mean_length,sp4_mean_length,sp5_mean_length,sp6_mean_length,sp7_mean_length,sp8_mean_length,sp9_mean_length,sp10_mean_length,sp11_mean_length,sp12_mean_length,sp13_mean_length,sp14_mean_length,sp15_mean_length,sp0_LFI,sp1_LFI,sp2_LFI,sp3_LFI,sp5_LFI,sp7_LFI,sp8_LFI,sp9_LFI,sp10_LFI,sp11_LFI,sp12_LFI,sp13_LFI,sp15_LFI,sp0_yield_rel,sp1_yield_rel,sp2_yield_rel,sp3_yield_rel,sp5_yield_rel,sp7_yield_rel,sp8_yield_rel,sp9_yield_rel,sp10_yield_rel,sp11_yield_rel,sp12_yield_rel,sp13_yield_rel,sp14_yield_rel,sp15_yield_rel,sp0_mean_TL,sp1_mean_TL,sp2_mean_TL,sp3_mean_TL,sp4_mean_TL,sp5_mean_TL,sp6_mean_TL,sp7_mean_TL,sp8_mean_TL,sp9_mean_TL,sp10_mean_TL,sp11_mean_TL,sp12_mean_TL,sp13_mean_TL,sp14_mean_TL,sp15_mean_TL
predation.predPrey.sizeRatio.alpha.sp3.stage1,0.28212412213343957,0.15335350546477422,0.005508915974029054,1.8653561673882748,0.7528223928660323,0.6079119395507386,1.2643983397798015,0.01008848396521983,0.2254757857193634,0.18125425365013842,-0.05951258900004492,0.22279860539724167,1.7761062784035628,-0.06847915384984063,0.07507035535154635,-0.15396771685559837,0.5818513628889577,1.049796738370116,0.2963890853058292,-0.057306705898007994,0.33442427751199083,0.08982321863229248,1.3191862275420947,4.097518439509043,2.6892782837374787,1.041092876716343,0.23825918185420183,0.11442848978024475,0.5389220104597435,-0.07046652312194396,0.4429376209743391,-0.073785379100702,1.1246531245519718,1.0760002023211244,0.06992909870854032,0.5203616735038264,0.44984392919818195,0.08181610955930732,4.204077125542222,2.1605497468586483,0.6182830671375324,-0.055311615755033426,1.62744956713964,0.20887620026227843,-0.06127506832092436,0.3183372465101596,0.5702785600409113,-0.03387269878536828,2.1781751570964483,0.6344615701146639,0.6820448910774838,0.49581745027222673,0.015973225670263547,0.0912932174303317,0.13959036507372946,0.585401516528903,-0.10148385875797854,-0.0730293885932307,-0.1560420293278011,0.24884983618108733,1.3293319911757568,-0.03118580554262745,7.37686112537028,0.02953586473865989,5.765162302175371,0.2190964226017366,0.7666335240207472,0.6989099534772446,0.4519645637484311,0.024773299459319033,-0.10403391010996818,1.6163540957487974,-0.27485990754309275,0.19997555380632617,0.1321496050252018
predation.predPrey.sizeRatio.alpha.sp4.stage1,-0.14275374047161296,-0.1233333704912666,0.08619016909433948,-0.16558430969104543,4.632769145572468,-0.16322580275199203,-0.12410821346428078,-0.20994002995321712,0.08491553764531147,-0.028291247640989024,-0.1639852069003378,-0.028055228015688296,0.15247350809973653,-0.061926827497646886,0.8131621134867487,-0.17307403350541592,-0.12430350195008648,2.6137192587236893,-0.05288186700405601,-0.11293979828198081,5.041210320611883,-0.06870744153716671,0.806058840085541,-0.2625806199858485,-0.21873995207640998,-0.15473272681086905,-0.07813879630084518,-0.08908119553643842,0.5611011752417182,-0.151792581078198,2.639211302426495,-0.130560805665059,-0.1436678894915984,-0.1485333073107233,-0.08721648186192506,-0.1772936330141347,-0.10832712943306366,-0.1541443777679041,-0.1357062854843279,0.0815690212508628,0.03636785586378145,0.22181795479882468,-0.0653420428044577,-0.26039491742943216,-0.13654331492056243,-0.1374193495200987,-0.2208305478058815,0.043521072138304,-0.16950972549409932,-0.1686322390464975,-0.24802633376153604,-0.0015591963176801696,0.07948231723113804,-0.11518668609132793,-0.08576556265734019,-0.21849935527568154,0.13454895217199409,0.008366307600589935,-0.17137501845916298,0.5779243858267712,-0.115775691933299,1.7045600463653572,0.35640669712046263,6.311444379368054,1.8781438257615664,0.009135381928501298,-0.09782726421008946,1.0085446291344713,2.277884673748089,2.0389012810784846,1.3558058015295333,0.12065607304034082,1.4546669161765973,0.9520821099236685,0.7920528768962071
predation.predPrey.sizeRatio.alpha.sp5.stage1,-0.23050731085257475,-0.237547218936727,-0.2144413524765526,-0.2278158432288618,-0.2965215087972601,-0.18798937985055333,-0.3148047320219529,-0.2354154622586042,-0.22033874284584326,-0.2842241526359906,-0.26015557333396305,-0.17945258199472988,-0.3179608049377977,-0.1816724209442237,-0.3176006708794516,-0.1928030643140366,-0.1883940952086273,-0.30949622990713466,-0.1456038511350485,-0.16231561537441225,-0.34983701280681456,0.14733660465320597,-0.3529480140133715,-0.26351943819303064,-0.3086174306316129,-0.20736719200126766,-0.20519689409972203,-0.13931224592184155,-0.24784630552872686,-0.10306391074989553,-0.39130666567798883,-0.1481951163570693,-0.24264516534255284,-0.156934917322528,-0.1760105256739315,-0.2022963475678755,-0.0900295862658962,-0.1737806116850085,-0.27555418512545227,-0.2592876129962898,-0.2120145140289924,-0.17549077405605523,-0.18771405734645671,-0.01787194870967879,-0.1585560536594824,-0.22395921192563764,-0.23847488262677005,-0.22165299182579645,-0.22347850284888293,-0.1869307941489973,-0.2775555818465475,-0.23365807481804443,-0.27998627161028977,-0.2403872129291836,-0.1978779524508365,-0.2823897046784535,-0.19592154796820072,-0.2500515879904985,-0.19074035643627638,-0.2984626311824657,-0.22078799502201926,-0.29841310259429094,-0.20346168627549516,-0.3752644123950159,-0.42239945471018775,-0.23318852135239004,-0.2292538057768921,-0.4660950245169157,-0.32104463515418324,-0.30847990283546434,-0.3003494524512375,-0.39226404699863454,-0.14516298394069435,-0.3481713051028262,-0.2881945899332885
predation.predPrey.sizeRatio.alpha.sp5.stage2,0.1189487821646483,-0.1850057716331026,-0.19413808348949713,-0.10017273526348741,-0.2268036372808446,1.5381361154217361,-0.15748544461087038,0.37033127777608427,-0.08158832935444024,-0.25380965187378207,-0.24241093522263926,-0.179721115499188,-0.2455602316150757,-0.17140890361779607,-0.24095386285332757,-0.1891558907172472,0.1486308744171858,-0.295758665314307,-0.11656073743721825,-0.008096655157351975,-0.32296789652371144,0.5167125617058561,-0.21435802942631113,-0.11954874539918925,-0.09516229677090388,-0.1618945355102391,-0.14091439473566927,-0.1304631639188524,-0.21884626856040193,-0.050541447028340056,-0.214870609976585,-0.14556194552326068,0.7079679544739556,0.17356349421882075,-0.12376174895608243,0.3567807510622538,0.6432022217281779,0.2982251507561684,0.24498468614618235,0.2525784563005689,0.5493584048909625,-0.11892737320516006,0.22577290525811222,0.009717263335447765,-0.15603768577157054,0.13001391006613539,-0.1293128024650428,-0.20557858968897472,-0.058883487940302424,1.5502918282008729,0.4757727235796357,-0.112112394038807,-0.23565828989025508,-0.22100998450058562,-0.19178520867898174,-0.19454195986760608,-0.19078050030216473,-0.21969719050040834,-0.18706750660037536,-0.06299810314670617,-8.091442231359684e-4,-0.2630795587213841,0.013414062254008268,-0.3318816682566639,2.4255070312675104,-0.18862131669504276,0.17162998757899278,-0.38365029904698406,-0.24335477949069473,-0.1992709289770722,-0.2752746517453053,-0.3097769650644038,-0.09074381398814822,-0.2926371042344339,-0.249559680805371
predation.predPrey.sizeRatio.alpha.sp6.stage1,-0.22264865775713205,0.07184410148305331,-0.20582297438208713,-0.21866488987446428,-0.2811839088730437,-0.19112193394667842,1.8485886462068855,0.025219671917372937,-0.21797156239415497,-0.28198953453849196,-0.269957250572427,-0.16824722813665097,-0.3238672424496119,-0.17095583223337021,-0.24832261651472615,-0.19088239184554373,-0.18162329301558597,-0.29983131953146347,-0.14298778898950343,-0.16340194068071354,-0.3427527062083541,-0.11073208830848805,0.940817860148835,-0.2721318001870475,-0.3055766809363036,-0.19065375503636423,-0.2022476741167144,-0.13886937945114558,-0.23484867895648628,-0.19964189931909984,-0.3848876522766985,-0.14694934291233863,-0.22729751681304936,-0.14052195253247954,-0.17063573329940937,-0.19018549435807283,-0.1138796207695934,-0.17006984936028682,-0.20630647363300753,-0.2535449712494233,-0.25011822073861023,-0.17694021311954672,-0.14106967625009093,-0.4590534113150023,-0.15681354878353085,-0.2161466729242693,0.04670917906263558,-0.21792915874199228,-0.20373523027326293,-0.1907062085776052,0.012417913093551067,-0.2242129556712339,-0.29303317520830874,-0.24946365971034157,-0.17827637789323245,-0.279520890311501,-0.18936525128280343,-0.19890748001175249,-0.1892057037234905,-0.2803374746432743,-0.04359452314451937,-0.24821917944929284,-0.16771442274501078,-0.34269313747250346,-0.39628255579640675,6.076563770154186,-0.17813917427876566,0.13899609930107026,-0.3188149901302696,-0.29255209721575,-0.3087559350771579,-0.3666631666568283,-0.25178070356945664,-0.1589132629009041,-0.262895320492826
predation.predPrey.sizeRatio.alpha.sp7.stage1,-0.21518779075212935,-0.09791828822164844,-0.20700428758000108,-0.21764820290843706,-0.2978948891480613,-0.17087748696342178,-0.2729370259779843,9.377619661574721,-0.2140269033611525,-0.2941321093618016,-0.2892990418571426,-0.16726132226800777,-0.31903799234239266,-0.19358709787734976,-0.30949471379867116,-0.18769471269052693,-0.18035517860764722,-0.286346528724081,-0.14451228014249698,-0.16884822648914405,-0.3351152090088672,-0.10852385439011532,-0.3462864441613214,1.6372701009482058,-0.283092242176271,-0.20730555131640557,-0.20749311190390504,-0.12885006122142828,-0.23087646680215293,-0.05121993860586779,-0.34797476946581174,-0.14575649714114366,-0.22566499961961942,-0.009524893641003684,-0.14527043221403688,-0.19128710495043535,-0.11220509425900066,8.541181108634536,-0.23834460426017484,-0.24590668451048797,-0.24140454669413108,-0.06380851820319987,-0.10797652289652046,-0.329059633298373,-0.15593497615760488,-0.20795897186268378,-9.702761526833557e-4,-0.21293173229400306,-0.2063438530326835,-0.17179011122509352,9.795885091682218,-0.22249263863987892,-0.285490473451274,-0.26832936879941427,-0.18253643401732025,-0.2800300601636349,-0.21937261128613414,-0.2402287332598776,-0.18558613118477074,-0.29696772583823844,-0.1288348594691581,-0.24235608496184252,-0.1776514729744617,-0.35574504769275656,-0.3738186256984864,-0.15750257578364454,11.858491500446153,0.15384278895770387,-0.31475140783477346,-0.30719399779121825,-0.26050309746914907,-0.3795760512748527,-0.06408459172904696,-0.3171734652676218,-0.24257096944546777
predation.predPrey.sizeRatio.alpha.sp8.stage1,-0.012855126871132015,0.12397498069794868,-0.10499921066650464,-0.08048213822904904,-0.2524244806192043,-0.14297805941087094,0.9084383606395874,-0.07726534151392817,6.5002119085106544,-0.263494706175844,-0.2742190067973042,-0.15970103893553908,-0.29392164216657707,-0.14589969669871913,0.1738436498583134,-0.018881675716680264,-0.12547888068718682,-0.010201477744495669,-0.13538601258284994,-0.15889907981497828,-0.2876631675532286,-0.1056127120932772,0.740983187553799,1.386328215995075,5.01314064225116,-0.18726519038119888,-0.2106782819196845,-0.13765193649165094,-0.2397603223951561,-0.18233075930926274,-0.15863578310452753,-0.07986249841614766,-0.15879124684058485,-0.08249669841888659,-0.09716884887674244,-0.13173376389343894,-0.10209835775382922,0.036031434004071744,4.142801723517849,-0.22035232390427167,-0.25448821934000815,-0.18154594218598427,-0.09575775195460375,0.03666080315931467,-0.0842663391996847,-0.005727446196610554,0.023006335936641368,-0.07806721791018946,-0.04022882658129723,-0.14723272391733988,0.190350261672381,7.754490394153915,-0.267868300535725,-0.2582550200880635,-0.17901216098388698,-0.25227755848822525,-0.16951888353499764,-0.09675377305137349,-0.015678434870902522,-0.24772086692154566,0.3626191891015865,-0.2464421088800584,-0.1947879426968907,-0.1857362025222504,-0.1778247047989679,0.2947241729753551,-0.0389101934621216,4.270961211011131,-0.28510231208190395,-0.2428790274630503,-0.2634806769693942,-0.3511156884752384,-0.20658177395831917,0.2733248399202523,-0.18095293737618023
predation.predPrey.sizeRatio.alpha.sp9.stage1,-0.12395475206214948,0.08396062891096305,-0.1389468443610516,-0.026390732309656974,0.5148207802343302,-0.1331258850197187,-0.06034125429859462,-0.127008085933655,-0.18016029120798047,3.082401048988248,0.6807744078943502,-0.05488153268147311,-0.03493261494934348,0.13435082087411396,0.10298670944485366,-0.18085974437147498,0.3213838869235038,-0.07377698173029451,-0.028193045739453904,0.17549255925734153,0.3219101056987339,-0.053444063852704664,-0.20192704446872328,-0.14648956311645484,-0.23436372753086634,0.05489705438746168,1.7068158314458046,-0.11773087133040659,0.6169151465721028,0.3315253033110571,-0.18179015555858355,-0.14371238261064978,0.37590057054128284,-0.13508813877527187,-0.04427864755168177,0.06013975476682571,-0.10984377171120013,-0.1427354506096304,-0.2148830011761991,3.0252441993245984,0.9097187674366599,-0.002484110709623999,-0.02000460210650332,-0.012870630657177357,-0.1533393351233744,-0.11841802281360468,-0.15781895721125092,-0.14412249674772085,0.0029560620498012198,-0.14323890740416126,-0.23390347665656297,-0.2057991421782933,3.5849277459724886,0.650421049886646,-0.09246903087189752,0.912707586376706,-0.041403885815267306,0.012767943674382668,-0.1790868547886992,0.3880730153267532,-0.14626293339456564,-0.11483959936604228,-0.14396903891759652,0.3345373077378721,0.27032748156198605,-0.09007164401635227,-0.18468570619682537,0.4296502470972869,6.786828831502839,0.11026120242815861,-0.004118186290793435,1.5969401121901818,-8.455738042042392e-4,-0.01779614845523202,0.08889499295604698
predation.predPrey.sizeRatio.teta.sp0.stage1,-0.17523433808013697,-0.24159428428403673,-0.21350396104760852,-0.22417932678127153,-0.2933151875124388,-0.19540535262883935,-0.30786574065952527,-0.23942397299062693,-0.233427646800549,-0.3061611100746145,-0.2817737700304665,-0.16131086671988307,-0.3140003136234595,-0.1849244459864984,-0.3205804747542327,-0.18884482114175055,-0.17353087490452618,-0.31280454306939703,-0.1462244177026504,-0.15986008669027718,-0.3278716960945978,-0.11351702906687354,-0.3547362952639217,-0.2766970075709129,-0.2497871032109566,-0.19730412737590514,-0.21964237039336149,-0.13171900674829287,-0.24034950679831438,-0.148464343962574,-0.38037872245202375,-0.14462199774948886,-0.1637885609652673,-0.15678058622284824,-0.1614537116895206,-0.20441620674075636,-0.11389383819518252,-0.18837957830961255,-0.23148740004460752,-0.2281342224247039,-0.2526689856134537,-0.04498005231990825,-0.16014707072990794,-0.5714769215701743,-0.1553456967986805,-0.16818184111317544,-0.23106217003250085,-0.21985081420681926,-0.21493633607771906,-0.19351045808900794,-0.2830303999649055,-0.2428973325457156,-0.3008636626510314,-0.26490105505667627,-0.18110178463089052,-0.2913058708408561,-0.21534442466743284,-0.2368935691128419,-0.1876177550855564,0.42246709087698503,-0.23092676180248453,-0.26613828328499395,-0.21416977661348338,-0.3379123389217522,-0.41446401423427975,-0.22472750450917842,-0.23350747888114226,-0.38916311652199626,-0.3167946564807421,-0.301634055425753,-0.2564306202638355,-0.3753069492022652,-0.2556797785529851,-0.32111333819438137,-0.2771339169194066
predation.predPrey.sizeRatio.teta.sp1.stage1,-0.22546575797977855,0.2475380387454658,-0.21236737921317386,-0.22780563305459797,-0.29222488144386605,-0.18628248715522916,-0.20036457796932558,-0.1474102445658413,-0.2365256114058479,-0.2869323126096884,-0.25986691619497254,-0.18087840789412463,-0.31971004239508827,-0.20846367412949907,-0.31590771805789136,-0.1917941028520807,-0.18918754182768274,0.2504143367647127,-0.1459219356593433,-0.15501859266205942,-0.34676000695848863,-0.1275455566516197,-0.33745021906749106,-0.27652464520739395,-0.3065552670736521,-0.19146575152908626,-0.20804126999507178,-0.14257263708608095,-0.24196287379105708,-0.173901134247914,-0.3698807135361735,-0.14769806239800312,-0.24125527633621,0.6708382319235751,-0.18444830794977496,-0.1841815616787907,-0.11874356177260532,-0.16302410218391172,-0.2410525021737059,-0.24690980193242162,-0.24691282505611062,-0.14408773293444788,-0.1643836636175359,0.11217421833227377,-0.15739296714033105,-0.21917283999203158,0.5738276483227386,-0.22177190632422594,-0.2185236757783301,-0.18693843233128446,-0.1976333684449742,-0.24764044123271142,-0.28969486383483006,-0.23869621648950726,-0.18227225264223282,-0.28424069264946367,-0.2384152731347736,-0.24959934239816806,-0.1897906769164421,-0.30581284376296686,1.6704996224383275,-0.26279346807367276,-0.19766916628684253,-0.2639632712754204,-0.4228906571852846,0.40296214768929006,0.04264230927578092,-0.23361897238035242,-0.32363734764585345,-0.2767199582969434,-0.2875039428325785,-0.39938579664835566,-0.19757816827945338,-0.2746045761001125,-0.287174134629748
predation.predPrey.sizeRatio.teta.sp10.stage1,-0.23304937001520276,-0.23305856861948704,-0.19738892137365185,-0.2080993119705088,-0.29994173664922247,-0.1970207610322466,-0.3011818647964502,-0.2271413865457547,-0.23606765758154688,-0.28701174905484284,-0.23698279475203882,-0.17119223288166968,-0.3020329920074193,-0.17708950606537657,-0.3145481318387954,-0.19306140029124275,-0.1869994184016264,-0.31107392905391523,-0.1401851779959741,-0.14838578075186226,-0.354019529681914,-0.11823201492493497,-0.35677530860206924,-0.26019022811318737,-0.3144836821642468,-0.1919981431760102,-0.19678054253074378,-0.13509728657984704,-0.22760426281092627,-0.14577052489298284,-0.3812332853359945,-0.14779936666632917,-0.23840526525643843,-0.1591341558011721,-0.17184374878737327,-0.20065301741997302,-0.11495365892212545,-0.1669935060086338,-0.26722040369411604,-0.25318947308684253,-0.23641315555428616,-0.21689336803057724,-0.20342262822771665,-0.5291866760406059,-0.1581961741463941,-0.22591923461363786,-0.2315983662911856,-0.21199402676927395,-0.2006784623792838,-0.19478945890196675,-0.27148183271751447,-0.24092182532255707,-0.2821494922164996,-0.23226744859465687,-0.1844025694633879,-0.26774448128934186,-0.20105116546158555,-0.24147014562195587,-0.19085708209150315,-0.3036368479177145,-0.22561110415789798,-0.28974134106041205,-0.20010289018934724,-0.37476288482088416,-0.3928155595316819,-0.23241386988211732,-0.21661552785018462,-0.4579237494930451,-0.32308073917416624,-0.2265277326642751,-0.3064268302223532,-0.3655698432060198,-0.1808103970592363,-0.3113351040066655,-0.2830002996450744
predation.predPrey.sizeRatio.teta.sp11.stage1,-0.22773093330373195,-0.2363596991678492,-0.20339378431050806,-0.21685100118867023,-0.2962714410399496,-0.19801392139164078,-0.2924090124684024,-0.22670418535475073,-0.23253518443662904,-0.27683364815243205,-0.28281664059234335,0.29052379984255483,-0.19314221451203908,-0.18970622904828746,-0.32175984565887505,-0.19376223727156794,-0.18614091785882,-0.31358676854407647,-0.140241313418957,-0.1469604275020027,-0.3478747955365786,-0.1259376014348548,-0.3628355187558425,-0.2858779889531888,-0.23761848663930357,-0.1982786124193422,-0.20614107565606843,0.20821180011094365,-0.24226602415074555,-0.15320207069051892,-0.3899495639749978,-0.14792867399150175,-0.23373019758509905,-0.15361581709301753,-0.14421136685877828,-0.19645955772264082,-0.11480316017997239,-0.157531966700532,-0.2555056106871301,-0.2521451954137872,-0.24166842451595516,2.381104775489362,-0.034433626197498936,-0.6463675932762241,-0.15788684963556823,-0.22168829028095707,-0.2344567459128599,-0.21030588170762604,-0.21065362117207218,-0.1960840291561487,-0.27361758243544015,-0.2414482666186936,-0.27744436796266886,-0.2644972573624187,0.3657782700256222,-0.17645316558812965,-0.21991964417424886,-0.2391070733077967,-0.19150321848631383,-0.3003194676825936,-0.22245913783801685,-0.2827695842716224,-0.19998487496771114,-0.36036400724675394,-0.42836907839067684,-0.23757761062211669,-0.21200162317584673,-0.485591480385036,-0.3223078384892568,-0.2819582039326186,2.485463103017655,-0.11439852958139103,-0.2045405119337903,-0.3378068495285297,-0.2877699345836483
predation.predPrey.sizeRatio.teta.sp12.stage1,-0.22584394462904445,-0.21134668585069813,-0.1828621282896665,-0.11253366135347533,-0.2862668933504739,-0.1865223523300504,-0.2844166133900655,-0.23878701229621677,-0.2246527352853822,-0.1458439151195686,-0.19748047177958516,-0.13578256197421082,0.06091423696802857,-0.16258205219463495,-0.3077690914856586,-0.19136716194883532,-0.18143177930828464,-0.30455034217443705,-0.14277518865438973,-0.14696350792373708,-0.3336219857749985,-0.09470930234009392,-0.3311274661327263,-0.2719920985313649,-0.28345206822006014,-0.17954521484618027,-0.19171517690512357,-0.10435502476123533,1.2809033971530401,-0.18122586572781188,-0.36728735684518987,-0.14724207425670816,-0.22750802113193866,-0.14638721219248604,-0.16288176242954402,-0.15588700577493364,-0.11397807983953218,-0.14775020095758062,-0.2678410419697194,-0.21428701050933804,-0.16041404182461,-0.10729021510118955,2.3597048551545248,-0.32213866562028426,-0.15719969628694933,-0.21985764788352527,-0.2261557776315345,-0.18613869609545333,-0.11246603606569183,-0.18501151773567884,-0.28218294679494416,-0.2285967776269446,-0.0913489686240159,-0.14949531874408914,-0.15339625242762656,0.1200334292307123,-0.17404040144546837,-0.2387541379027655,-0.189247458348876,-0.2812084966687047,-0.21815808088342373,-0.28284235876201547,-0.19333065127750387,-0.34098603065129485,-0.38892948652196085,-0.22296590596010268,-0.20373298393225514,-0.41652717018425983,-0.2790164221960097,-0.11310527587893107,0.20901676361714672,5.967340516963262,-0.27907360653070773,-0.32322453277481794,-0.2636746468351996
predation.predPrey.sizeRatio.teta.sp13.stage1,-0.22855637224151007,-0.23422584356120663,-0.21717555688194876,-0.22623717134734686,-0.2622189753292941,-0.19203645882220502,-0.30580113413677346,-0.237732718590574,-0.20770669178715453,-0.2935278925963946,-0.2670797267730891,-0.1760625877778649,-0.30206732060815294,-0.05293240045352803,-0.3153234362268661,-0.1923676314768416,-0.18988597742422902,-0.2981220685208183,-0.14964825140887622,-0.17777201023744865,-0.34037240248628814,-0.1093890522725981,-0.35899591819022203,-0.2835151850273237,-0.2801572799232371,-0.2077600368631769,-0.21720355463783547,-0.14040911964042732,-0.22846263773096756,-0.09629903007123802,-0.37818461662772007,-0.14809400743204626,-0.24674944105674593,-0.16007887095855455,-0.17433814987488272,-0.2154656854522123,-0.1114092065609856,-0.17478671588718062,-0.27109646249095565,-0.2542406664453251,-0.2547716143864238,-0.1370382428221889,-0.19320599161505567,-0.06644481951711635,-0.15839741205286076,-0.22201085989800162,-0.22686277904721056,-0.22578387672525033,-0.2150323507203267,-0.19046981329488108,-0.2879586652668872,-0.22443723983986938,-0.2876064338715719,-0.25823347195287016,-0.19800030643619485,-0.2743505025739789,-0.014697775995895961,-0.2428584564080069,-0.19019747606004733,-0.2956249411300851,-0.22636060093274712,-0.28164392634976754,-0.2173546113851097,-0.33086458600070306,-0.4129764649395626,-0.2276607856406957,-0.22749853941290274,-0.44569360685085524,-0.3043719863946872,-0.28537046267915217,-0.26328681106150326,-0.37526154142034246,0.38145332709701046,-0.3239198767741533,-0.2668683120081432
predation.predPrey.sizeRatio.teta.sp14.stage1,-0.23523265352231598,-0.2335889194106007,-0.20913378258777485,-0.21672023873346058,-0.29517540185018787,-0.1955482444581371,-0.2955908006992277,-0.22164540529953447,-0.23043600058702404,-0.2955149260502782,-0.27154055267963506,-0.18196078755082973,-0.32332171163673545,-0.1774564875738805,0.20907999354245632,-0.19011560364142885,-0.18915453748668296,-0.3322951284776677,-0.14810865599592146,-0.16289058213090743,-0.3290327172506472,-0.13150183192858056,-0.35496060715324085,-0.27967237082283103,-0.2813553533850677,-0.20133568541212904,-0.2087135895304711,-0.12718691890178943,-0.2337772124647406,-0.15962595238313113,-0.3747411806620152,-0.14440487261228221,-0.23955254940568405,-0.16568824374195337,-0.14876925534101093,-0.21393459623391645,-0.11864470587254347,-0.18353695398979558,-0.2766287857652557,-0.2586580591850406,-0.2558150210530811,-0.1876272192836619,-0.15086304488048716,-0.04766163955609194,-0.15048494096453344,-0.22828410108391584,-0.22456028065500977,-0.21885765375259195,-0.21124520457989138,-0.19436758674748694,-0.260696809945223,-0.23715943784309904,-0.28898192435785913,-0.25613633907015626,-0.2064604712671007,-0.2876030532157766,-0.20700724518578745,0.09648991084852039,-0.18778880378124424,-0.28631339325585076,-0.2312382285352034,-0.27550608450132685,-0.19974247850679283,-0.23333304900073074,-0.41291550192894283,-0.16094971372501093,-0.21107072694897816,-0.42522098720315,-0.3218406294484804,-0.30097356486245114,-0.27852718636291685,-0.3837258157524228,-0.2796060679472572,0.051530560244069025,-0.2655752995066855
predation.predPrey.sizeRatio.teta.sp15.stage1,-0.2300203956781857,-0.21971123671206633,-0.21245152394287517,-0.23551429358429737,-0.2877604819755905,-0.18843663177230885,-0.307525170905123,-0.23030783190958004,-0.2299913150018291,-0.28356052373807905,-0.2747023309878143,-0.16987539748443686,-0.31077176615299695,-0.15201472357498425,-0.31269476006504204,-0.1828119687039101,-0.19640082132332684,-0.2903822268148293,-0.1434736706630434,-0.1582166168107528,-0.34178641721937036,-0.10246029268601818,-0.3842585405696569,-0.2824754463618424,-0.2897032598991036,-0.19864545709255294,-0.19117324332084965,-0.14122334667436273,-0.24589298808627874,-0.14402264042378443,-0.39838123183810886,-0.14648045262234427,-0.25475671770418,-0.16127290469820593,-0.1465452069729506,-0.2051635191129983,-0.11013812274612925,-0.17497693255575714,-0.24665641757376588,-0.2383571532051226,-0.21423412666452712,-0.2044719705740808,-0.18569164737772542,-0.41631985418237544,-0.15539938763387137,-0.2249341802444604,-0.22715533464413656,-0.22032888733790323,-0.22200544196045943,-0.1881151888213233,-0.27849000239406163,-0.2418264923653158,-0.2881147108420396,-0.2604752804439476,-0.1848903026100086,-0.27601709843288985,-0.177793179361721,-0.24105230650559767,-0.18130410230753444,-0.3008101115658802,-0.2357811989166465,-0.29346954076821724,-0.21042947648124602,-0.3688623698484927,-0.4232680260458795,-0.2364346278585865,-0.22172485741932008,-0.43923802580588217,-0.30735853566674814,-0.3030239255323296,-0.2785498753220755,-0.3878417095839447,-0.28327951243004595,-0.3199186257579741,-0.18722019936423076
predation.predPrey.sizeRatio.teta.sp2.stage1,-0.2242394979848389,-0.20489807081801298,-0.12753257218209407,-0.21582125464871915,-0.29872508263210795,-0.19534955283778035,-0.3017441716907144,-0.20105799120719287,-0.22061254372571326,-0.2782314085583771,-0.25152860669650573,-0.17844538974818097,-0.32304045020849,-0.17979257862356407,-0.31649347897203145,-0.1882267517819939,-0.1865122667779025,-0.29030736299353294,-0.135312273377293,-0.15737410277982783,-0.33070143457481094,-0.11059127223127596,-0.3478005342122239,-0.2762887263138453,-0.2912539453688555,-0.19757992551820674,-0.18808462486544328,-0.14245217979303637,-0.23559129557738945,-0.09911567256240379,-0.3912698792714899,-0.14664856575164448,-0.23919736311239542,-0.15013407581402452,-0.1277890718799475,-0.1953661701492645,-0.11381961826273186,-0.13896439849077533,-0.28107379891630513,-0.26098891388405143,-0.21939818921337137,-0.1603224889644886,-0.13774216501213873,-0.014504427055735356,-0.15699749866478455,-0.21815291772205136,-0.2098796128923694,-0.15781680546151608,-0.2104891226881263,-0.19418183761226188,-0.25662171866941763,-0.22548065249633026,-0.27443354759086896,-0.2349836916798295,-0.20417677890420732,-0.2918199279494338,-0.19510449819356054,-0.24669457408998752,-0.186592146393405,-0.2978051820754511,-0.198546945741814,-0.19018037329567164,-0.19727265673843775,-0.23076538501590313,-0.42410435311353273,-0.13092740234947728,-0.13570364383955824,-0.37177717436199165,-0.33130089363548826,-0.29344406724568933,-0.3013602303827534,-0.3873844060642633,-0.28123909002266584,-0.3242460478901609,-0.27674379277517774
