species,param_id,param_name,mu,mu_star,sigma,n_ee
sp1,1,mortality.additional.rate.sp0,-2.38084866631236,1602.22825872241,2545.98106358116,1000
sp1,2,mortality.additional.rate.sp1,10.3127207507911,892.74563845776,1562.2319843161,1000
sp1,3,mortality.additional.rate.sp2,75.8046907701181,1271.36869030485,2248.3168318733,1000
sp1,4,mortality.additional.rate.sp3,-77.876986125388,1253.74853051306,2212.01432991761,1000
sp1,5,mortality.additional.rate.sp4,-1.7491852668868,827.570049533235,1391.51780569711,1000
sp1,6,mortality.additional.rate.sp5,-522.866870751285,6190.98016304604,9372.86760297806,1000
sp1,7,mortality.additional.rate.sp6,-150.99587732485,909.628367021559,1594.04302550609,1000
sp1,8,mortality.additional.rate.sp7,-23.713737821665,921.928779586307,1563.77478776002,1000
sp1,9,mortality.additional.rate.sp8,25.9400613209621,862.551039244006,1472.45666377019,1000
sp1,10,mortality.additional.rate.sp9,-7.51710051423022,882.2706130856,1517.71063013758,1000
sp1,11,mortality.additional.rate.sp10,22.5216546635635,917.557392907282,1526.10998330105,1000
sp1,12,mortality.additional.rate.sp11,6.32157212850581,827.245487862726,1400.16532563955,1000
sp1,13,mortality.additional.rate.sp12,-73.4347047507962,883.665362403698,1509.22647750493,1000
sp1,14,mortality.additional.rate.sp13,-20.2893064004557,863.077147637123,1437.51256551177,1000
sp1,15,mortality.additional.rate.sp14,-42.6662380144124,873.156254404475,1476.21525947255,1000
sp1,16,mortality.additional.rate.sp15,-72.4193247028461,875.12835229284,1515.92733111903,1000
sp1,17,fisheries.rate.base.fsh0,121.437087129231,12105.5417027894,17007.9740607459,1000
sp1,18,fisheries.rate.base.fsh1,-58.8955536461738,958.527851794213,1641.80857597777,1000
sp1,19,fisheries.rate.base.fsh2,4.59263602540436,1711.00136372753,2672.05909606582,1000
sp1,20,fisheries.rate.base.fsh3,-3.79496694269134,1353.81508231062,2215.49300866014,1000
sp1,21,species.catchability.fsh0.sp0,-1003.58724722326,17033.4586089817,23581.9793277148,1000
sp1,22,species.catchability.fsh0.sp1,65.5890790109572,927.218802259284,1666.20735205457,1000
sp1,23,species.catchability.fsh0.sp2,10.9041143364773,931.212235904518,1686.73105721122,1000
sp1,24,species.catchability.fsh0.sp3,-59.1535088145887,1613.73373737915,2748.3418417962,1000
sp1,25,species.catchability.fsh0.sp5,30.1902541108517,3246.92768852694,4914.89406342612,1000
sp1,26,species.catchability.fsh0.sp7,-51.7166535471251,789.704132233501,1378.5085999519,1000
sp1,27,species.catchability.fsh0.sp8,7.12875833650437,1182.9961811515,2029.42187231928,1000
sp1,28,species.catchability.fsh0.sp9,21.3660656711359,855.051079349973,1475.93672038248,1000
sp1,29,species.catchability.fsh0.sp10,-5.89189015970934,875.701305354276,1471.8453255621,1000
sp1,30,species.catchability.fsh0.sp13,-32.9164824512774,905.74122823951,1564.17949166548,1000
sp1,31,species.catchability.fsh0.sp14,-10.4121109077395,850.22456776937,1414.39267593694,1000
sp1,32,species.catchability.fsh0.sp15,49.5538202638164,857.123004283473,1424.49207596869,1000
sp1,33,species.catchability.fsh1.sp9,-15.8795849914245,870.26512075225,1539.09374162984,1000
sp1,34,species.catchability.fsh1.sp10,41.3751305796807,986.136523490971,1685.76404293614,1000
sp1,35,species.catchability.fsh1.sp11,39.9804176006432,877.895303639414,1535.92376610333,1000
sp1,36,species.catchability.fsh1.sp12,-52.6033772518757,898.37690785001,1569.58219505204,1000
sp1,37,species.catchability.fsh2.sp0,8.63961004289638,2093.10974219288,3200.16991078307,1000
sp1,38,species.catchability.fsh2.sp5,-40.315628893191,972.061287169448,1634.11143490874,1000
sp1,39,species.catchability.fsh2.sp7,-49.0213891292412,908.046912548689,1566.53028438906,1000
sp1,40,species.catchability.fsh2.sp8,31.0451308945002,879.578230554528,1513.99091228629,1000
sp1,41,species.catchability.fsh3.sp0,-55.3872007975041,1975.6540441625,3017.08097082997,1000
sp1,42,species.catchability.fsh3.sp1,35.2422333488128,852.731069368736,1511.99966608728,1000
sp1,43,species.catchability.fsh3.sp2,10.5437722131618,924.853249320899,1612.73025425242,1000
sp1,44,species.catchability.fsh3.sp3,-77.292447611377,879.386867629171,1470.32343341719,1000
sp1,45,species.catchability.fsh3.sp5,-32.6187570763643,961.438796765277,1558.55973792253,1000
sp1,46,species.catchability.fsh3.sp7,22.8352677970139,917.42177778227,1544.44924576159,1000
sp1,47,species.catchability.fsh3.sp8,-112.492110653763,835.081859798421,1425.80979896277,1000
sp1,48,species.catchability.fsh3.sp9,-16.8641488128098,871.467383056388,1517.55735336667,1000
sp1,49,species.catchability.fsh3.sp10,-4.0657711791504,867.222234250228,1471.01482814155,1000
sp1,50,species.catchability.fsh3.sp11,1.87293125962321,821.921674023142,1406.44369190087,1000
sp1,51,species.catchability.fsh3.sp12,78.6980536187273,828.782665883803,1402.0173372431,1000
sp1,52,species.catchability.fsh3.sp13,13.8116239148486,890.327323132203,1540.59643950196,1000
sp1,53,species.catchability.fsh3.sp14,63.1867142266004,861.640630970031,1463.86525082925,1000
sp1,54,species.catchability.fsh3.sp15,21.7846962928214,906.885440033313,1557.69662297835,1000
sp1,55,species.length2weight.condition.factor.sp0,300.631748572078,23745.4369902883,34958.3141295633,1000
sp1,56,species.length2weight.condition.factor.sp1,-49.8670956242338,907.238595528454,1537.32636864541,1000
sp1,57,species.length2weight.condition.factor.sp2,13.7508611326273,1252.32356158769,2301.18442202552,1000
sp1,58,species.length2weight.condition.factor.sp3,42.7519412764418,1343.11527122015,2359.21524235588,1000
sp1,59,species.length2weight.condition.factor.sp4,-38.5511249627544,929.62926471909,1588.71683048,1000
sp1,60,species.length2weight.condition.factor.sp5,-29.6865802362342,852.09188081352,1498.57158364697,1000
sp1,61,species.length2weight.condition.factor.sp6,42.3796670317732,861.257817331601,1515.95786882173,1000
sp1,62,species.length2weight.condition.factor.sp7,-56.7103272081696,879.19575656983,1514.56301314067,1000
sp1,63,species.length2weight.condition.factor.sp8,-46.4415415469603,867.312938800918,1507.21085634046,1000
sp1,64,species.length2weight.condition.factor.sp9,29.6444610413394,909.568830353939,1525.53705836933,1000
sp1,65,species.length2weight.condition.factor.sp10,15.3487495291251,933.906224686621,1603.94383479932,1000
sp1,66,species.length2weight.condition.factor.sp11,-50.475863173872,896.271776937661,1490.54207004225,1000
sp1,67,species.length2weight.condition.factor.sp12,42.3343544273262,854.854386981517,1475.36256473154,1000
sp1,68,species.length2weight.condition.factor.sp13,-16.5409732419519,921.754873510935,1604.33778877755,1000
sp1,69,species.length2weight.condition.factor.sp14,48.8486107093784,918.592619351935,1625.15325800988,1000
sp1,70,species.length2weight.condition.factor.sp15,143.148454260193,889.260764109188,1519.7460862699,1000
sp1,71,species.k.sp0,-1302.23289317311,84341.2090867396,115289.675458914,1000
sp1,72,species.k.sp1,11.294289770966,996.466007145663,1746.13227401359,1000
sp1,73,species.k.sp2,53.5192898741357,3072.14791663874,5872.0833020978,1000
sp1,74,species.k.sp3,-204.499885405518,2810.40053573485,5076.09815041041,1000
sp1,75,species.k.sp4,-131.656435649936,1151.19616524008,1961.41719743336,1000
