species,param_id,param_name,mu,mu_star,sigma,n_ee
sp14,105,mortality.additional.larva.rate.sp2,0.000904823216647427,0.0637672059857046,0.0810150499797417,1000
sp14,106,mortality.additional.larva.rate.sp3,0.00287635579128712,0.0597225958805489,0.0799603145441617,1000
sp14,107,mortality.additional.larva.rate.sp4,-0.000393518914578201,0.00726755659561999,0.00944600738212076,1000
sp14,108,mortality.additional.larva.rate.sp5,0.000369117072800192,0.00717392435611021,0.00942964636096818,1000
sp14,109,mortality.additional.larva.rate.sp6,-0.000303124761669662,0.00730087555556488,0.00951660363919762,1000
sp14,110,mortality.additional.larva.rate.sp9,-0.00114577990298956,0.0178304489232161,0.0211212970751026,1000
sp14,111,mortality.additional.larva.rate.sp10,0.000358985869435368,0.0149081380149999,0.0200406959205314,1000
sp14,112,mortality.additional.larva.rate.sp11,-9.42294639544792e-05,0.00739407727686965,0.00970696038972044,1000
sp14,113,mortality.additional.larva.rate.sp12,0.00054750015658553,0.00929375851165457,0.0117551430851048,1000
sp14,114,mortality.additional.larva.rate.sp13,0.000262531184593907,0.00717649723668799,0.00939660778812968,1000
sp14,115,mortality.additional.larva.rate.sp14,0.00125793037889579,0.0400887124110575,0.0527489059910766,1000
sp14,116,mortality.additional.larva.rate.sp15,-0.000659087462426697,0.00932779399921254,0.0129088519100798,1000
sp14,117,mortality.additional.larva.rate.mean.sp7,-0.000111566861598315,0.00688838935332078,0.0090092329589207,1000
sp14,118,mortality.additional.larva.rate.mean.sp8,-0.000142904252883007,0.00826106778007582,0.010998151890734,1000
sp14,119,species.linf.sp0,-0.00551087337605587,0.0771143275489443,0.113322363289015,1000
sp14,120,species.linf.sp1,-0.000188549195434708,0.0107909656909514,0.0138902769932946,1000
sp14,121,species.linf.sp2,0.000551594846118458,0.0530226493509317,0.068962722133627,1000
sp14,122,species.linf.sp3,-0.0019237268004677,0.0442153816619699,0.0594130510404087,1000
sp14,123,species.linf.sp4,0.000832822625404001,0.118131757246831,0.127912251437676,1000
sp14,124,species.linf.sp5,-0.000374703278331654,0.0237427512359427,0.0325054860470321,1000
sp14,125,species.linf.sp6,-0.000165613421337843,0.028408023632999,0.0310221040386103,1000
sp14,126,species.linf.sp7,7.73192248090916e-05,0.00750369356310403,0.00977079512158755,1000
sp14,127,species.linf.sp8,0.000457158566770144,0.0335731287039846,0.0385472845353368,1000
sp14,128,species.linf.sp9,-0.000685768694193504,0.0421171742678577,0.0487697424226772,1000
sp14,129,species.linf.sp10,0.000222260363834501,0.0195185031496392,0.025612726576463,1000
sp14,130,species.linf.sp11,-4.25534110090725e-05,0.00809044034617584,0.010518302835688,1000
sp14,131,species.linf.sp12,-0.00101960756184774,0.0161782968210649,0.0193204308480731,1000
sp14,132,species.linf.sp13,-0.000227237052656211,0.0184915234725042,0.0244699549447095,1000
sp14,133,species.linf.sp14,-0.0108876425118165,0.312357061136374,0.322728167088015,1000
sp14,134,species.linf.sp15,-0.000284468041354296,0.00928366510589011,0.0126689243971073,1000
sp14,135,species.accessibility2fish.sp16,0.000303403720135491,0.00703148586220216,0.00894012502829272,1000
sp14,136,species.accessibility2fish.sp17,0.000500894564931364,0.00680335107855273,0.00877472228441402,1000
sp14,137,species.accessibility2fish.sp18,4.76049704960279e-05,0.00729334811110285,0.0096635872719538,1000
sp14,138,species.accessibility2fish.sp19,0.00041581916402683,0.00703367488702081,0.00920220794776781,1000
sp14,139,species.accessibility2fish.sp20,0.000187495222907085,0.00724792056104037,0.00935059840255402,1000
sp14,140,species.accessibility2fish.sp21,0.000132475749331196,0.0091973813247844,0.012123153877128,1000
sp14,141,species.accessibility2fish.sp22,-0.000722159217123684,0.025488176926449,0.0436078761184866,1000
sp14,142,species.accessibility2fish.sp23,-0.00123333715704644,0.036833463345032,0.039537408642746,1000
sp14,143,species.accessibility2fish.sp24,-0.00181084185404226,0.0642243074925833,0.0741098508245574,1000
sp14,144,species.accessibility2fish.sp25,-0.000255796625904713,0.00689817841452762,0.00895223831726868,1000
sp14,145,species.accessibility2fish.sp26,0.000642521526715801,0.00723524654029625,0.00929742482084728,1000
sp14,146,species.maturity.size.ratio.sp0,0.00192361603901025,0.0738370303132725,0.108816094831781,1000
sp14,147,species.maturity.size.ratio.sp1,0.000273535474641952,0.00694868974249861,0.00904351112318644,1000
sp14,148,species.maturity.size.ratio.sp2,0.000281845339100072,0.00704276495035844,0.00923719767676432,1000
sp14,149,species.maturity.size.ratio.sp3,-0.000137859228489558,0.00752587956718754,0.00978326716337757,1000
sp14,150,species.maturity.size.ratio.sp4,-0.000443445152366674,0.00741112251733376,0.00955858852093827,1000
sp14,151,species.maturity.size.ratio.sp5,-0.000144146616106999,0.00682611895276814,0.00884553905744812,1000
sp14,152,species.maturity.size.ratio.sp6,6.86584981189517e-05,0.00792459740715155,0.0103237660309302,1000
sp14,153,species.maturity.size.ratio.sp7,-4.34660753797242e-05,0.00666456786331167,0.00866884359049338,1000
sp14,154,species.maturity.size.ratio.sp8,-1.56740096254384e-05,0.00732012370715491,0.00972884229841254,1000
sp14,155,species.maturity.size.ratio.sp9,-7.11773393367356e-05,0.00762664691279764,0.0100115664988753,1000
sp14,156,species.maturity.size.ratio.sp10,-0.000243964989695236,0.00824753900194687,0.0108615251318763,1000
sp14,157,species.maturity.size.ratio.sp11,8.91834091452323e-05,0.00851008994579316,0.0112002616880609,1000
sp14,158,species.maturity.size.ratio.sp12,-0.000329175956702917,0.00749778065009397,0.00991746666567107,1000
sp14,159,species.maturity.size.ratio.sp13,-0.00155297914065044,0.0529160262540221,0.0634461277013339,1000
sp14,160,species.maturity.size.ratio.sp14,0.000422438298726555,0.0202595209537043,0.0280829127636113,1000
sp14,161,species.maturity.size.ratio.sp15,-0.000150771794090492,0.00967954050721022,0.0131252784511944,1000
sp14,162,predation.predPrey.sizeRatio.teta.sp0.stage1,0.000291293275233149,0.00706245529996324,0.00921091202901766,1000
sp14,163,predation.predPrey.sizeRatio.alpha.sp0.stage1,0.000369490220125836,0.0162616129292486,0.0261288469513529,1000
sp14,164,predation.predPrey.sizeRatio.teta.sp1.stage1,-4.67988754170215e-05,0.00721099796902493,0.00929699192113547,1000
sp14,165,predation.predPrey.sizeRatio.alpha.sp1.stage1,0.000725205560536856,0.00965693516122228,0.0124464625162013,1000
sp14,166,predation.predPrey.sizeRatio.teta.sp2.stage1,-0.000218838680623133,0.00719237716437518,0.00928154327950802,1000
sp14,167,predation.predPrey.sizeRatio.alpha.sp2.stage1,-0.000273286632611154,0.0132461731256051,0.0190928257864651,1000
sp14,168,predation.predPrey.sizeRatio.teta.sp3.stage1,-6.70066252395507e-05,0.00823285887972304,0.0107923306068524,1000
sp14,169,predation.predPrey.sizeRatio.alpha.sp3.stage1,-0.0016373513574251,0.0196398339523554,0.0269839416156265,1000
sp14,170,predation.predPrey.sizeRatio.teta.sp4.stage1,-0.000239498311239772,0.00811517512570898,0.010615591829933,1000
sp14,171,predation.predPrey.sizeRatio.alpha.sp4.stage1,-0.00243858301850216,0.0431030970517766,0.0510015095898004,1000
sp14,172,predation.predPrey.sizeRatio.teta.sp5.stage1,-0.000122320668534768,0.00733617478937874,0.0095482603675249,1000
sp14,173,predation.predPrey.sizeRatio.teta.sp5.stage2,-9.05498003200044e-05,0.0108407632651269,0.0150637664788419,1000
sp14,174,predation.predPrey.sizeRatio.alpha.sp5.stage1,2.91990905705772e-05,0.00715718054452539,0.00934424897320733,1000
sp14,175,predation.predPrey.sizeRatio.alpha.sp5.stage2,-0.00022301248256009,0.00959371259169445,0.0129767215303472,1000
sp14,176,predation.predPrey.sizeRatio.teta.sp6.stage1,-0.000375865061008948,0.00789967576409578,0.0102695946265021,1000
sp14,177,predation.predPrey.sizeRatio.alpha.sp6.stage1,0.000620355848301429,0.00935946664060967,0.0120210749345085,1000
sp14,178,predation.predPrey.sizeRatio.teta.sp7.stage1,0.00043358458665732,0.00705221289390213,0.00923626490053042,1000
sp14,179,predation.predPrey.sizeRatio.alpha.sp7.stage1,0.000193586417534215,0.00741486151923169,0.00974645718022363,1000
sp14,180,predation.predPrey.sizeRatio.teta.sp8.stage1,0.00041304987279792,0.0072657923013831,0.00971045431158427,1000
sp14,181,predation.predPrey.sizeRatio.alpha.sp8.stage1,0.000668560265693876,0.0227797468028446,0.0267093164283138,1000
sp14,182,predation.predPrey.sizeRatio.teta.sp9.stage1,0.000236101169639237,0.00779604947181319,0.0100835329148565,1000
sp14,183,predation.predPrey.sizeRatio.alpha.sp9.stage1,0.00050446789057294,0.0205272693608238,0.0266797654017313,1000
sp14,184,predation.predPrey.sizeRatio.teta.sp10.stage1,7.26216792088874e-05,0.00725421797360213,0.00943852360258115,1000
sp14,185,predation.predPrey.sizeRatio.alpha.sp10.stage1,0.000256418266737677,0.0092601781545,0.0124190012046358,1000
sp14,186,predation.predPrey.sizeRatio.teta.sp11.stage1,-0.000223958559309349,0.00702496417569254,0.00912369752789933,1000
sp14,187,predation.predPrey.sizeRatio.alpha.sp11.stage1,0.000529977145645083,0.00754906857176372,0.009735972033792,1000
sp14,188,predation.predPrey.sizeRatio.teta.sp12.stage1,-0.000177202947237632,0.00746971747703664,0.00980224569280016,1000
sp14,189,predation.predPrey.sizeRatio.alpha.sp12.stage1,-0.000587208048836725,0.00893158941059372,0.0115077356390618,1000
