species,param_id,param_name,mu,mu_star,sigma,n_ee
sp0,1,mortality.additional.rate.sp0,0.315288726629585,77.6346080256048,122.913741978293,1000
sp0,2,mortality.additional.rate.sp1,0.355266590582678,42.5224579465541,74.3745239604249,1000
sp0,3,mortality.additional.rate.sp2,3.30619928713617,59.3708761958117,103.993856037537,1000
sp0,4,mortality.additional.rate.sp3,-2.45951793162105,59.3383787293669,106.028857834787,1000
sp0,5,mortality.additional.rate.sp4,-0.418249997602964,39.5429486555314,66.2153254857855,1000
sp0,6,mortality.additional.rate.sp5,-28.7930000476624,293.015753837384,439.830795004988,1000
sp0,7,mortality.additional.rate.sp6,-6.72346481268769,43.1838578234662,75.3077789136041,1000
sp0,8,mortality.additional.rate.sp7,-0.871569360440367,43.8922940832934,74.2360778557962,1000
sp0,9,mortality.additional.rate.sp8,1.31328312687455,41.6288428897172,72.5607235843871,1000
sp0,10,mortality.additional.rate.sp9,-1.11925040204793,42.374404256683,73.1746463026917,1000
sp0,11,mortality.additional.rate.sp10,0.704382709359813,44.4071674129936,75.0936262253425,1000
sp0,12,mortality.additional.rate.sp11,0.200079448787994,39.5068488701279,67.1633839783579,1000
sp0,13,mortality.additional.rate.sp12,-2.6171851209349,42.3719250002484,72.9657849212554,1000
sp0,14,mortality.additional.rate.sp13,-0.632604652657104,41.5865979985878,69.2246413113267,1000
sp0,15,mortality.additional.rate.sp14,-2.80493356040887,42.2223515494172,72.809613730038,1000
sp0,16,mortality.additional.rate.sp15,-2.98879593435585,41.9028661181152,72.4179832068048,1000
sp0,17,fisheries.rate.base.fsh0,-26.4652731468898,412.944075196105,786.649483766722,1000
sp0,18,fisheries.rate.base.fsh1,-2.41704299737825,45.4286010983472,77.4571579465587,1000
sp0,19,fisheries.rate.base.fsh2,0.492003026095471,60.7317744359819,117.520609496008,1000
sp0,20,fisheries.rate.base.fsh3,0.21152835154707,73.4381135788987,145.901454080527,1000
sp0,21,species.catchability.fsh0.sp0,-13.3895191590948,259.843335483905,589.74749850038,1000
sp0,22,species.catchability.fsh0.sp1,3.89595358861289,44.2524696077868,79.3365434203843,1000
sp0,23,species.catchability.fsh0.sp2,0.278496223228428,45.3340144069862,84.4664370337962,1000
sp0,24,species.catchability.fsh0.sp3,-2.87651498953663,79.6229855556054,137.947791364202,1000
sp0,25,species.catchability.fsh0.sp5,1.40421300286999,156.446553387224,239.277096913959,1000
sp0,26,species.catchability.fsh0.sp7,-1.87441047043254,38.0099948858815,65.8653385577698,1000
sp0,27,species.catchability.fsh0.sp8,0.131714069617078,56.5866834917933,96.5974853101986,1000
sp0,28,species.catchability.fsh0.sp9,1.31575257608871,41.4103239763418,71.6011062477629,1000
sp0,29,species.catchability.fsh0.sp10,-0.335895547217254,41.9892626795216,71.5504411142328,1000
sp0,30,species.catchability.fsh0.sp13,-1.07022124465669,43.8404561934115,75.9568143522168,1000
sp0,31,species.catchability.fsh0.sp14,-0.857969378215681,40.8860330942148,68.6771279120307,1000
sp0,32,species.catchability.fsh0.sp15,2.1393461852127,41.0905068531303,68.9123541907851,1000
sp0,33,species.catchability.fsh1.sp9,-0.772616964076828,42.1802022834305,75.3706020129008,1000
sp0,34,species.catchability.fsh1.sp10,1.95894441716184,47.1624228009354,81.8350433487703,1000
sp0,35,species.catchability.fsh1.sp11,1.11233040868608,42.0542535388587,72.9359952583309,1000
sp0,36,species.catchability.fsh1.sp12,-2.42907848116478,43.6913466944374,78.5785115515165,1000
sp0,37,species.catchability.fsh2.sp0,1.20054016481451,63.2619009149533,113.054790930832,1000
sp0,38,species.catchability.fsh2.sp5,-2.47104320811956,46.7170565246672,78.8220302066223,1000
sp0,39,species.catchability.fsh2.sp7,-2.92572180815147,43.2313996996597,74.5125690421607,1000
sp0,40,species.catchability.fsh2.sp8,2.00105061790172,41.978710007719,72.7094210947467,1000
sp0,41,species.catchability.fsh3.sp0,-1.59016250417609,60.491318757964,119.790949481931,1000
sp0,42,species.catchability.fsh3.sp1,2.24568888573511,41.2762043695154,73.5811066630343,1000
sp0,43,species.catchability.fsh3.sp2,-0.401215270224628,43.8657256801322,76.7087009562926,1000
sp0,44,species.catchability.fsh3.sp3,-2.89102421853176,42.1475600377238,69.2141892428726,1000
sp0,45,species.catchability.fsh3.sp5,-0.835714950717794,46.0352202511173,75.1796146880402,1000
sp0,46,species.catchability.fsh3.sp7,1.22135835379603,43.9043984782167,73.1315403545779,1000
sp0,47,species.catchability.fsh3.sp8,-5.83900718273541,39.6499205411841,66.8989980398348,1000
sp0,48,species.catchability.fsh3.sp9,-0.987673349248295,41.5229094514559,72.2226601889987,1000
sp0,49,species.catchability.fsh3.sp10,0.0442635343078236,41.5824088537006,70.8183466429539,1000
sp0,50,species.catchability.fsh3.sp11,0.643728908975357,39.1852765210664,68.1262061449951,1000
sp0,51,species.catchability.fsh3.sp12,3.92726091218323,39.6873607827149,67.6941462115998,1000
sp0,52,species.catchability.fsh3.sp13,0.526261880222163,42.0507787963454,71.8507176122087,1000
sp0,53,species.catchability.fsh3.sp14,2.98694944751628,41.0711015622202,69.9477578616759,1000
sp0,54,species.catchability.fsh3.sp15,1.13217744949535,43.0551039418625,73.244062682309,1000
sp0,55,species.length2weight.condition.factor.sp0,21.6734765269547,1152.28833467493,1725.52009485273,1000
sp0,56,species.length2weight.condition.factor.sp1,-2.70369408994335,42.8434349494041,72.2572974161276,1000
sp0,57,species.length2weight.condition.factor.sp2,1.07008000918489,59.448946029313,111.913240585193,1000
sp0,58,species.length2weight.condition.factor.sp3,2.19504827839707,62.6299674007095,109.799214943657,1000
sp0,59,species.length2weight.condition.factor.sp4,-1.76579156179168,44.2198673410889,74.5989135261039,1000
sp0,60,species.length2weight.condition.factor.sp5,-2.00098716801832,41.1024071741664,73.5988033163592,1000
sp0,61,species.length2weight.condition.factor.sp6,2.43570497051135,41.7478883728835,75.1846324846889,1000
sp0,62,species.length2weight.condition.factor.sp7,-2.54958717795096,42.2767279876847,71.6183068252979,1000
sp0,63,species.length2weight.condition.factor.sp8,-1.86792523371732,41.6651940937765,72.7293943063286,1000
sp0,64,species.length2weight.condition.factor.sp9,1.35902013206763,43.515294743489,73.4708314749225,1000
sp0,65,species.length2weight.condition.factor.sp10,0.839370607552587,44.4678503705266,74.9046924257637,1000
sp0,66,species.length2weight.condition.factor.sp11,-2.10734352207702,42.6370715836312,70.8300249669027,1000
sp0,67,species.length2weight.condition.factor.sp12,2.33260160832496,40.7214930370172,70.5259289961471,1000
sp0,68,species.length2weight.condition.factor.sp13,-1.16023714220233,44.0049851908171,76.128172246708,1000
sp0,69,species.length2weight.condition.factor.sp14,1.83062603169665,43.4501347572581,74.8757583876944,1000
sp0,70,species.length2weight.condition.factor.sp15,5.91023096164402,43.1429587612038,73.7073578548975,1000
sp0,71,species.k.sp0,-58.9993176538293,4001.0412921173,5542.68240128726,1000
sp0,72,species.k.sp1,0.631919248114376,47.7119476034102,83.7448338696259,1000
sp0,73,species.k.sp2,2.11977085037418,142.287756995331,284.598494278026,1000
sp0,74,species.k.sp3,-11.5468408654098,129.45435534047,239.53291681456,1000
sp0,75,species.k.sp4,-5.8848435811765,55.5020363254869,97.3754406362531,1000
sp0,76,species.k.sp5,-23.5867053495543,331.071320524285,510.105173542029,1000
sp0,77,species.k.sp6,-2.6069121060993,47.5660031804167,83.9396491656,1000
sp0,78,species.k.sp7,2.64746619102105,43.0658460312096,75.5558665392222,1000
sp0,79,species.k.sp8,-0.174307490664385,93.2018697824174,155.57413972399,1000
sp0,80,species.k.sp9,-0.994480600592915,55.3894550547747,89.6651414942989,1000
sp0,81,species.k.sp10,-0.105097652214061,49.7622807986177,86.7376275733779,1000
sp0,82,species.k.sp11,-1.12669455609333,45.4703484787524,76.0308884058313,1000
sp0,83,species.k.sp12,5.87498938270604,46.5397056217795,81.5269691240575,1000
sp0,84,species.k.sp13,7.30613227954381,65.736778350288,114.134381976028,1000
sp0,85,species.k.sp14,0.574515407903484,54.4312850206569,92.6466540125239,1000
sp0,86,species.k.sp15,0.286494181825613,39.0859108284401,67.9200142062545,1000
sp0,87,species.l0.sp0,-37.4535551795219,784.71450326213,1275.04134340383,1000
sp0,88,species.l0.sp1,4.46566751960733,47.4889226670939,78.4476608655054,1000
sp0,89,species.l0.sp2,6.1192269826783,117.963168427393,240.782007377218,1000
sp0,90,species.l0.sp3,4.12276713472808,58.1413532730776,102.999953041403,1000
sp0,91,species.l0.sp4,-0.670930522654001,50.3107336008561,87.0583122052312,1000
sp0,92,species.l0.sp5,0.813192233151753,43.6509589853854,71.3563017369201,1000
sp0,93,species.l0.sp6,-2.49053790614043,42.8561978596568,72.7881976813847,1000
sp0,94,species.l0.sp7,0.850094727845987,41.6295677200125,72.6605448871715,1000
sp0,95,species.l0.sp8,-0.740648763699757,46.7168872565427,79.8869898817004,1000
sp0,96,species.l0.sp9,2.86316254005338,59.4319402710457,99.1916452295413,1000
sp0,97,species.l0.sp10,-2.0902279569505,66.8518285931434,124.48323697746,1000
sp0,98,species.l0.sp11,4.11952450285713,39.6899270484154,68.5012449541311,1000
sp0,99,species.l0.sp12,0.429568712868176,41.8343787105071,70.0467877480485,1000
sp0,100,species.l0.sp13,1.15791630548272,42.0352679978351,74.1628821581005,1000
sp0,101,species.l0.sp14,-2.97457098084751,40.3160713476557,69.3268393191034,1000
sp0,102,species.l0.sp15,0.10424890402204,42.8655511771299,70.9883637988389,1000
sp0,103,mortality.additional.larva.rate.sp0,-123.259358022794,3876.72044236329,5619.52932403241,1000
