param_id,param_name,mu,mu_star,sigma,n_ee
65,species.length2weight.condition.factor.sp10,21.7536511571531,1251.99918828825,2243.65684410764,1000
66,species.length2weight.condition.factor.sp11,-237.525528236268,5199.43650131498,9549.62553840203,1000
67,species.length2weight.condition.factor.sp12,-148.155710433247,1122.90963333513,2292.59932148788,1000
68,species.length2weight.condition.factor.sp13,-54.6287040418003,1155.65218826203,2285.16364357959,1000
69,species.length2weight.condition.factor.sp14,75.1815575779024,1074.95360306672,2133.17102585896,1000
70,species.length2weight.condition.factor.sp15,-130.000937925374,1128.70646845235,2743.86120605459,1000
71,species.k.sp0,-77.3667486319356,3208.3781609184,4368.39176709234,1000
72,species.k.sp1,2.26489662294003,1055.36049708136,1820.84149743599,1000
73,species.k.sp2,15.43606916273,1388.19611118231,2441.83537697974,1000
74,species.k.sp3,-69.6685195889507,3725.03661450455,5151.77904004382,1000
75,species.k.sp4,63.6904126109054,2172.35362508934,3395.40256356199,1000
76,species.k.sp5,-45.9611958572523,1289.2234767852,2126.80617587349,1000
77,species.k.sp6,-33.3390282960013,1114.95247327501,2556.88904734829,1000
78,species.k.sp7,17.9394496352649,1112.22154794959,2392.43740956248,1000
79,species.k.sp8,-67.9978732644884,1174.06848603348,2130.37088738645,1000
80,species.k.sp9,-44.2143290012093,2181.39320399597,3976.15227110709,1000
81,species.k.sp10,122.855857377085,2444.17308294127,3455.84513185768,1000
82,species.k.sp11,464.224854853294,31639.6612745061,49323.854391134,1000
83,species.k.sp12,-218.528400694154,1470.58450679191,3041.0379358914,1000
84,species.k.sp13,57.9138209993543,2149.41771134261,4750.05676739782,1000
85,species.k.sp14,-34.4113381960065,1159.82563347402,3608.41940487491,1000
86,species.k.sp15,24.4707717485814,1079.0688536664,1795.74436215486,1000
87,species.l0.sp0,127.760394166696,1307.59987358485,2691.87445641709,1000
88,species.l0.sp1,17.9556223871645,1116.31957016841,2187.18075498073,1000
89,species.l0.sp2,-7.74796467584807,1483.73987682711,2763.39494169246,1000
90,species.l0.sp3,29.1442997043713,1545.60981559548,2404.07778812375,1000
91,species.l0.sp4,18.0269937263302,1509.89264933576,2366.71186552108,1000
92,species.l0.sp5,-54.6832092722078,1078.05771336692,1996.81384259799,1000
93,species.l0.sp6,-44.9770329051659,1081.7216281759,2082.182858736,1000
