species.linf.sp0,87.42,log
species.linf.sp1,53.3,log
species.linf.sp2,37.6,log
species.linf.sp3,40.24,log
species.linf.sp4,22.23,log
species.linf.sp5,103.9,log
species.linf.sp6,28.254,log
species.linf.sp7,37.25,log
species.linf.sp8,48,log
species.linf.sp9,39.2,log
species.linf.sp10,42,log
species.linf.sp11,31,log
species.linf.sp12,24.6,log
species.linf.sp13,60,log
species.linf.sp14,30.5,log
species.linf.sp15,108,log
