species.egg.size.sp0,9.5,log
species.egg.size.sp1,0.1,log
species.egg.size.sp2,0.107,log
species.egg.size.sp3,0.115,log
species.egg.size.sp4,0.097,log
species.egg.size.sp5,0.153,log
species.egg.size.sp6,0.089,log
species.egg.size.sp7,0.127,log
species.egg.size.sp8,0.192,log
species.egg.size.sp9,0.093,log
species.egg.size.sp10,0.119,log
species.egg.size.sp11,0.12,log
species.egg.size.sp12,0.16,log
species.egg.size.sp13,0.7,log
species.egg.size.sp14,0.6,log
species.egg.size.sp15,11.84,log
