species,param_id,param_name,mu,mu_star,sigma,n_ee
sp0,1,mortality.additional.rate.sp0,-0.000110181504161264,0.0741483161251093,0.117823542134682,1000
sp0,2,mortality.additional.rate.sp1,0.000477254644696702,0.0413147037317029,0.0722973586336528,1000
sp0,3,mortality.additional.rate.sp2,0.00350810825136163,0.0588367150854397,0.104048163107594,1000
sp0,4,mortality.additional.rate.sp3,-0.00360401044898591,0.0580212849672247,0.102368146932315,1000
sp0,5,mortality.additional.rate.sp4,-8.09492289406269e-05,0.0382984916876903,0.0643970056007004,1000
sp0,6,mortality.additional.rate.sp5,-0.0241973625248173,0.286507713089431,0.433759887981616,1000
sp0,7,mortality.additional.rate.sp6,-0.00698782460271847,0.0420960068249345,0.0737695178753735,1000
sp0,8,mortality.additional.rate.sp7,-0.00109743023126483,0.0426652483636198,0.0723687568734828,1000
sp0,9,mortality.additional.rate.sp8,0.00120046058148115,0.0399173505920462,0.0681427141179089,1000
sp0,10,mortality.additional.rate.sp9,-0.000347878239095446,0.0408299379135461,0.0702369883799293,1000
sp0,11,mortality.additional.rate.sp10,0.00104226271167263,0.0424629482483791,0.0706256957256029,1000
sp0,12,mortality.additional.rate.sp11,0.000292551280406124,0.0382834715423296,0.0647971976700262,1000
sp0,13,mortality.additional.rate.sp12,-0.00339842945146771,0.0408944844678779,0.0698443566634213,1000
sp0,14,mortality.additional.rate.sp13,-0.00093895354594471,0.0399416979665457,0.0665255624853201,1000
sp0,15,mortality.additional.rate.sp14,-0.00197451872848906,0.0404081413654659,0.0683166553405829,1000
sp0,16,mortality.additional.rate.sp15,-0.00335143944216496,0.0404994065999043,0.0701544604263412,1000
sp0,17,fisheries.rate.base.fsh0,0.0056198955902517,0.560223256678707,0.78709923535454,1000
sp0,18,fisheries.rate.base.fsh1,-0.00272558301624391,0.0443589892904721,0.0759800238485284,1000
sp0,19,fisheries.rate.base.fsh2,0.00021253914728156,0.0791821448145747,0.123658212543353,1000
sp0,20,fisheries.rate.base.fsh3,-0.000175624419940863,0.062652189631303,0.102529134088605,1000
sp0,21,species.catchability.fsh0.sp0,-0.0464442591504254,0.788278615588665,1.09133267905377,1000
sp0,22,species.catchability.fsh0.sp1,0.00303534764062719,0.0429100613428751,0.0771091564498038,1000
sp0,23,species.catchability.fsh0.sp2,0.000504623303504931,0.0430948704540236,0.0780589575594333,1000
sp0,24,species.catchability.fsh0.sp3,-0.00273752072940656,0.074680769515546,0.127188444340549,1000
sp0,25,species.catchability.fsh0.sp5,0.00139715205590858,0.15026212362291,0.227452684567512,1000
sp0,26,species.catchability.fsh0.sp7,-0.00239335609971249,0.036546123389963,0.0637949623556879,1000
sp0,27,species.catchability.fsh0.sp8,0.00032990644362754,0.0547469902227055,0.0939180879632782,1000
sp0,28,species.catchability.fsh0.sp9,0.000988784078116603,0.0395702655908168,0.0683037650395966,1000
sp0,29,species.catchability.fsh0.sp10,-0.000272666351849805,0.0405259218635647,0.0681144224569258,1000
sp0,30,species.catchability.fsh0.sp13,-0.00152331712615661,0.0419161168537868,0.0723874858610384,1000
sp0,31,species.catchability.fsh0.sp14,-0.000481854246992489,0.039346903092676,0.0654556145102802,1000
sp0,32,species.catchability.fsh0.sp15,0.00229326396543412,0.0396661506459707,0.0659229970459155,1000
sp0,33,species.catchability.fsh1.sp9,-0.00073487936657576,0.040274344766362,0.0712265613087769,1000
sp0,34,species.catchability.fsh1.sp10,0.00191476853890103,0.0456366702361309,0.0780142058333444,1000
sp0,35,species.catchability.fsh1.sp11,0.00185022366627723,0.0406274562595153,0.0710798603963642,1000
sp0,36,species.catchability.fsh1.sp12,-0.00243439211890486,0.0415753090111373,0.0726375135062606,1000
sp0,37,species.catchability.fsh2.sp0,0.000399826013035843,0.0968654509766405,0.148098255605612,1000
sp0,38,species.catchability.fsh2.sp5,-0.00186573665748386,0.0449852929641209,0.0756238136480537,1000
sp0,39,species.catchability.fsh2.sp7,-0.00226862398553958,0.0420228198832154,0.0724962764288393,1000
sp0,40,species.catchability.fsh2.sp8,0.00143671425539976,0.0407053391680447,0.0700648463560745,1000
sp0,41,species.catchability.fsh3.sp0,-0.00256322259432188,0.0914298070970371,0.139625220303214,1000
sp0,42,species.catchability.fsh3.sp1,0.00163094880213031,0.0394628995943892,0.0699726949713741,1000
sp0,43,species.catchability.fsh3.sp2,0.000487947301488784,0.0428005876981986,0.0746343300749096,1000
sp0,44,species.catchability.fsh3.sp3,-0.00357695903088218,0.0406964832271968,0.0680439919553699,1000
sp0,45,species.catchability.fsh3.sp5,-0.00150953891752911,0.0444937027226952,0.0721274135056739,1000
sp0,46,species.catchability.fsh3.sp7,0.00105677617792404,0.0424566722180408,0.0714744046551968,1000
sp0,47,species.catchability.fsh3.sp8,-0.00520593775382985,0.0386461251033304,0.0659839789569497,1000
sp0,48,species.catchability.fsh3.sp9,-0.000780443254914382,0.0403299833589953,0.0702298949995684,1000
sp0,49,species.catchability.fsh3.sp10,-0.000188156765456383,0.040133525311296,0.0680759884916371,1000
sp0,50,species.catchability.fsh3.sp11,8.66759766363599e-05,0.0380370947670981,0.0650877494586114,1000
sp0,51,species.catchability.fsh3.sp12,0.00364200801376774,0.0383546094474482,0.0648829055216384,1000
sp0,52,species.catchability.fsh3.sp13,0.000639177751774244,0.041202788336207,0.0712961035330235,1000
sp0,53,species.catchability.fsh3.sp14,0.00292417040822685,0.0398752184924941,0.0677451185822922,1000
sp0,54,species.catchability.fsh3.sp15,0.00100815756969465,0.0419690689705275,0.0720874700585495,1000
sp0,55,species.length2weight.condition.factor.sp0,0.0139127105073915,1.0988972132402,1.61780951819351,1000
sp0,56,species.length2weight.condition.factor.sp1,-0.00230776180014145,0.0419854123879853,0.0711447703841399,1000
sp0,57,species.length2weight.condition.factor.sp2,0.000636365756691585,0.0579553399024244,0.106494782536529,1000
sp0,58,species.length2weight.condition.factor.sp3,0.00197848492527241,0.0621570211240095,0.109180347210246,1000
sp0,59,species.length2weight.condition.factor.sp4,-0.00178407850763803,0.0430216133215052,0.0735230309030033,1000
sp0,60,species.length2weight.condition.factor.sp5,-0.00137384291161169,0.0394333190681454,0.0693512668469369,1000
sp0,61,species.length2weight.condition.factor.sp6,0.00196125672558944,0.0398575025481368,0.0701558736577093,1000
sp0,62,species.length2weight.condition.factor.sp7,-0.00262445456600718,0.0406876389422669,0.0700913221810857,1000
sp0,63,species.length2weight.condition.factor.sp8,-0.002149233160266,0.0401377229589544,0.0697510772480334,1000
sp0,64,species.length2weight.condition.factor.sp9,0.00137189370908013,0.042093251572287,0.0705991817637366,1000
sp0,65,species.length2weight.condition.factor.sp10,0.000710313231597943,0.043219543534008,0.0742277099796335,1000
sp0,66,species.length2weight.condition.factor.sp11,-0.00233593449555578,0.0414778872414714,0.0689796750279486,1000
sp0,67,species.length2weight.condition.factor.sp12,0.00195915973765987,0.0395611630126815,0.0682771941222013,1000
sp0,68,species.length2weight.condition.factor.sp13,-0.000765487255816613,0.0426572002951985,0.074245941479395,1000
sp0,69,species.length2weight.condition.factor.sp14,0.00226062810303914,0.0425108567141431,0.0752092449191691,1000
sp0,70,species.length2weight.condition.factor.sp15,0.00662465961483486,0.0411534298536224,0.070331185722871,1000
sp0,71,species.k.sp0,-0.0602650563088367,3.9031633599598,5.33540415065785,1000
sp0,72,species.k.sp1,0.00052267993888336,0.0461147006386454,0.0808079417804396,1000
sp0,73,species.k.sp2,0.00247677895004992,0.142173622057861,0.271749725188412,1000
sp0,74,species.k.sp3,-0.00946389633814591,0.130060411946553,0.234912927224761,1000
sp0,75,species.k.sp4,-0.00609282913176225,0.0532753412115567,0.0907709507785632,1000
sp0,76,species.k.sp5,-0.0220583615988453,0.311730815686499,0.486254239002973,1000
sp0,77,species.k.sp6,-0.00297537448025546,0.0461103650350557,0.0809559323894877,1000
sp0,78,species.k.sp7,0.00243138156748151,0.0413402446987206,0.0718376783031109,1000
sp0,79,species.k.sp8,0.0015462877471263,0.0902355271582264,0.147563518787208,1000
sp0,80,species.k.sp9,-0.000672490766798245,0.0540294775318356,0.0872725611099706,1000
sp0,81,species.k.sp10,0.00030104354781843,0.0493068146000418,0.0863484830269723,1000
sp0,82,species.k.sp11,-0.0011093105924382,0.044367977526086,0.0744500996079976,1000
sp0,83,species.k.sp12,0.00631759757410084,0.0449005333418295,0.0782320504001504,1000
sp0,84,species.k.sp13,0.00652933540009623,0.0669808181799395,0.119040684787516,1000
sp0,85,species.k.sp14,-0.000759537764685312,0.0530242258891543,0.0909248149153322,1000
sp0,86,species.k.sp15,8.14817780093832e-05,0.0381478328954659,0.0669727187908648,1000
sp0,87,species.l0.sp0,-0.04009856335108,0.746360275953437,1.19971354453148,1000
sp0,88,species.l0.sp1,0.00373148064162606,0.0460865102333681,0.0772794857734896,1000
sp0,89,species.l0.sp2,0.00556759441342076,0.1172040300282,0.232592798725119,1000
sp0,90,species.l0.sp3,0.00429993044248247,0.0572027453165202,0.100185436635474,1000
sp0,91,species.l0.sp4,-0.000491170628313593,0.0490179500222362,0.0842897781884552,1000
sp0,92,species.l0.sp5,0.000824231987202397,0.042104699570965,0.0689291033014298,1000
sp0,93,species.l0.sp6,-0.00245136749021179,0.0416396180614105,0.0711685835747856,1000
sp0,94,species.l0.sp7,0.000620228037757473,0.039849041197111,0.0688781805672282,1000
sp0,95,species.l0.sp8,-0.000549034423908018,0.0453295333739254,0.0770841609880583,1000
sp0,96,species.l0.sp9,0.00255038526562748,0.0584069196760897,0.0963782119083413,1000
sp0,97,species.l0.sp10,-0.00225066523945397,0.0672862199051402,0.122489509668471,1000
sp0,98,species.l0.sp11,0.00404354007352619,0.0387840408585405,0.0678223959882298,1000
sp0,99,species.l0.sp12,-7.13460826038282e-06,0.0409651010004158,0.0694443284644044,1000
sp0,100,species.l0.sp13,0.00113880469767998,0.0400935828452722,0.0691961794470748,1000
sp0,101,species.l0.sp14,-0.00193125870959254,0.0391787491383874,0.0677547663840712,1000
sp0,102,species.l0.sp15,0.000106051557936583,0.0414523496986589,0.0684692895732153,1000
