param_id,param_name,mu,mu_star,sigma,n_ee
50,species.catchability.fsh3.sp11,1.17145095623985e-05,0.00150789276915949,0.00198162508208729,1000
51,species.catchability.fsh3.sp12,1.26063553082732e-05,0.00158045372030884,0.00211956041458635,1000
52,species.catchability.fsh3.sp13,-1.62220493933188e-05,0.00154638771153494,0.00211223597194447,1000
53,species.catchability.fsh3.sp14,-4.66363968264916e-05,0.00149071138565002,0.00198527844423215,1000
54,species.catchability.fsh3.sp15,9.17901059394067e-05,0.00165586846112923,0.0021757542503225,1000
55,species.length2weight.condition.factor.sp0,0.000248438699765469,0.00948244412436556,0.0136753453851764,1000
56,species.length2weight.condition.factor.sp1,-3.92394847469119e-05,0.00153127441304328,0.0020599359253312,1000
57,species.length2weight.condition.factor.sp2,-1.47788062315343e-05,0.00189984067369327,0.00266399022159389,1000
58,species.length2weight.condition.factor.sp3,0.000133528780997721,0.00319861950826089,0.00440503943149371,1000
59,species.length2weight.condition.factor.sp4,-0.000124062503115293,0.00166305365507334,0.0021877415886004,1000
60,species.length2weight.condition.factor.sp5,8.43926155892081e-05,0.00152688504772801,0.00201870137309571,1000
61,species.length2weight.condition.factor.sp6,9.66112006920387e-06,0.00149450287567458,0.00194845527696933,1000
62,species.length2weight.condition.factor.sp7,4.91049527330274e-05,0.00147807150066981,0.00195466805187568,1000
63,species.length2weight.condition.factor.sp8,-7.62882600702764e-05,0.00147093280448891,0.00199410687455287,1000
64,species.length2weight.condition.factor.sp9,9.41194478755056e-05,0.00169624703140904,0.00223499852580775,1000
65,species.length2weight.condition.factor.sp10,-2.28775720937738e-05,0.00193668267939267,0.00268789851190194,1000
66,species.length2weight.condition.factor.sp11,4.62257518933498e-05,0.00464618335148873,0.0053544817085779,1000
67,species.length2weight.condition.factor.sp12,6.46963632345796e-05,0.00157453665745106,0.00206658441678148,1000
68,species.length2weight.condition.factor.sp13,4.54925944373705e-05,0.00145045536856319,0.00193883533048712,1000
69,species.length2weight.condition.factor.sp14,-8.01346996178831e-05,0.0015231195201174,0.00203039096773366,1000
70,species.length2weight.condition.factor.sp15,3.39638398780798e-05,0.00225052004413138,0.00309258188420623,1000
71,species.k.sp0,-0.000961250205923543,0.0408102589829566,0.0543137873928886,1000
72,species.k.sp1,0.000189752000547856,0.00318707155706813,0.00435695150046652,1000
73,species.k.sp2,6.60174935154595e-05,0.00379390864487043,0.00551479111440593,1000
74,species.k.sp3,-0.000103040893015689,0.0148426487858593,0.0185829627598137,1000
75,species.k.sp4,-1.59524777110175e-05,0.00332364237610482,0.00423982950408476,1000
76,species.k.sp5,-0.000358787510663968,0.00325068543048995,0.00499203307321006,1000
77,species.k.sp6,-0.000121012219141228,0.00160064814911553,0.00217131642179356,1000
78,species.k.sp7,5.18386265008993e-05,0.00154608283919149,0.00205376070342947,1000
79,species.k.sp8,-4.11916061683187e-05,0.0051669524319865,0.00613171077330842,1000
80,species.k.sp9,0.000352426485013384,0.00447925618355756,0.00568814023151848,1000
81,species.k.sp10,4.25045812590697e-05,0.00348977512846769,0.00555954720247756,1000
