species.K.sp0,0.118,log
species.K.sp1,0.18,log
species.K.sp2,0.46,log
species.K.sp3,0.63,log
species.K.sp4,0.4,log
species.K.sp5,0.19,log
species.K.sp6,0.471,log
species.K.sp7,0.35,log
species.K.sp8,0.16,log
species.K.sp9,0.18,log
species.K.sp10,0.24,log
species.K.sp11,0.37,log
species.K.sp12,0.79,log
species.K.sp13,0.6,log
species.K.sp14,1.25,log
species.K.sp15,0.14,log
